id,is_signed,signed_time,form_id,revision,customer_id,order_item_id,start_date,end_date,duration_in_months,contract_status_code,update_time,create_time,channel_contract_id,rental_code
1WHd7scZowe,true,2024-08-23 00:22:25.747,docusign_00001,0,e1b2e612a946edb08fc581fa7636bd89,0105423600066-0101,,,36,PENDING_CONFIRMATION,2024-08-23 00:22:25.899975,2024-08-23 00:22:25.899974,contract-100117243725457473,3XXXXA
1WHd8NGP4ZY,true,2024-08-23 00:22:32.526,docusign_00001,0,3eb43fd7ddd581673bc44f52ac3beeed,0105423600071-0101,,,36,PENDING_CONFIRMATION,2024-08-23 00:22:32.592095,2024-08-23 00:22:32.592094,contract-100117243725525271,3XXXXA
1WHd8Skk7YK,true,2024-08-23 00:22:33.638,docusign_00001,0,d419da865ba21b1a1284ad50c0fce08d,0105423600072-0101,,,36,PENDING_CONFIRMATION,2024-08-23 00:22:33.791962,2024-08-23 00:22:33.791962,contract-100117243725536394,3XXXXA
1WFy9VDSg9d,true,2024-08-22 00:21:21.638,docusign_00001,0,29e87213176f8f9c844b3dbd6d516525,0105423500001-0101,2024-08-23 00:00:00.000,2027-08-23 00:00:00.000,36,ACTIVE,2024-08-23 13:11:03.675142,2024-08-22 00:21:27.181728,contract-100117242860817482,3XXXXA
1WMbqAvaPIS,true,2024-08-26 00:22:28.135,docusign_00001,0,560138b4122c6f4db179abd196a17d56,0105423900048-0101,,,36,PENDING_CONFIRMATION,2024-08-26 00:22:28.208544,2024-08-26 00:22:28.208544,contract-100117246317481352,3XXXXA
1WMbqIYCWtU,true,2024-08-26 00:22:29.797,docusign_00001,0,0a4242074d4ec6fe972fe6fce971196f,0105423900050-0101,,,36,PENDING_CONFIRMATION,2024-08-26 00:22:29.873575,2024-08-26 00:22:29.873575,contract-100117246317497984,3XXXXA
1WMbqdRQBT6,true,2024-08-26 00:22:34.288,docusign_00001,0,5f381c6ba9bef9e22df5764402373ff4,0105423900054-0101,,,36,PENDING_CONFIRMATION,2024-08-26 00:22:34.436805,2024-08-26 00:22:34.436805,contract-100117246317542882,3XXXXA
1WMbqo9v8zk,true,2024-08-26 00:22:36.690,docusign_00001,0,7c3395cbe6048e1d0692bb88868d42e4,0105423900056-0101,,,36,PENDING_CONFIRMATION,2024-08-26 00:22:36.777312,2024-08-26 00:22:36.777312,contract-100117246317566932,3XXXXA
1WOGmoGBh39,true,2024-08-27 00:23:03.243,docusign_00001,0,ea98b1640ca94390a345410a7737999d,0105424000062-0101,,,36,PENDING_CONFIRMATION,2024-08-27 00:23:03.320035,2024-08-27 00:23:03.320034,contract-100117247181832444,3XXXXA
1WOGn0Udsd2,true,2024-08-27 00:23:05.738,docusign_00001,0,3b05d79d9efe81a84fcd85d051fdb01f,0105424000064-0101,,,36,PENDING_CONFIRMATION,2024-08-27 00:23:05.992829,2024-08-27 00:23:05.992829,contract-100117247181857391,3XXXXA
1WOGn6vjtWy,true,2024-08-27 00:23:07.202,docusign_00001,0,d2839b5143dc898917e52da4d9731778,0105424000065-0101,,,36,PENDING_CONFIRMATION,2024-08-27 00:23:07.398869,2024-08-27 00:23:07.398869,contract-100117247181872021,3XXXXA
1WOadBgBGDg,true,2024-08-27 05:00:42.849,docusign_00001,0,7b3f157dce08161d4815792a60795cc6,0105424000080-0101,,,36,PENDING_CONFIRMATION,2024-08-27 05:00:45.380456,2024-08-27 05:00:45.380455,contract-100117247348428492,3XXXXA
1WOallJ5jOT,true,2024-08-27 05:02:38.770,docusign_00001,0,6ab738b9f452eb096ace956acad73e5b,0105424000091-0101,,,36,PENDING_CONFIRMATION,2024-08-27 05:02:41.500514,2024-08-27 05:02:41.500514,contract-100117247349587700,3XXXXA
1WOatzcWz5A,true,2024-08-27 05:04:30.611,docusign_00001,0,4a691e563bda3be5a8e32e331e945b15,0105424000102-0101,,,36,PENDING_CONFIRMATION,2024-08-27 05:04:32.964539,2024-08-27 05:04:32.964539,contract-100117247350706112,3XXXXA
1WOb2c5DiwC,true,2024-08-27 05:06:27.137,docusign_00001,0,9e959aed05885bd40a081d1931d4188d,0105424000112-0101,,,36,PENDING_CONFIRMATION,2024-08-27 05:06:29.703626,2024-08-27 05:06:29.703625,contract-100117247351871373,3XXXXA
1WPvdG74Cnr,true,2024-08-28 00:22:14.535,docusign_00001,0,e46568483ecf3da17b1f0ac17af98551,0105424100019-0101,,,36,PENDING_CONFIRMATION,2024-08-28 00:22:14.672369,2024-08-28 00:22:14.672368,contract-100117248045345364,3XXXXA
1WPvdKyWCxs,true,2024-08-28 00:22:15.629,docusign_00001,0,d61f074b07c59fc345db606294e58dc9,0105424100020-0101,,,36,PENDING_CONFIRMATION,2024-08-28 00:22:15.735004,2024-08-28 00:22:15.735004,contract-100117248045356320,3XXXXA
1WPvdTPeviH,true,2024-08-28 00:22:17.435,docusign_00001,0,6a4d78a4ac6ab48962ccf273e0522ea5,0105424100022-0101,,,36,PENDING_CONFIRMATION,2024-08-28 00:22:17.577140,2024-08-28 00:22:17.577139,contract-100117248045374364,3XXXXA
1WPvd0nINYU,true,2024-08-28 00:22:11.219,docusign_00001,0,664d8a0dafa4d7944e1ce611b80a90e7,0105424100016-0101,2024-08-29 00:00:00.000,2027-08-29 00:00:00.000,36,ACTIVE,2024-08-29 08:28:24.506548,2024-08-28 00:22:11.326339,contract-100117248045312203,3XXXXA
1WAzZthF6VY,true,2024-08-19 00:23:22.441,docusign_00001,0,14083f777c352fcf4f1b99a86d90533a,0105423200057-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:22.556161,2024-08-19 00:23:22.556160,contract-100117240270024423,3XXXXA
1WAzaRTnBMC,true,2024-08-19 00:23:29.824,docusign_00001,0,b7eabec672f79f10a7a258a0a19f2a0a,0105423200061-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:29.935070,2024-08-19 00:23:29.935070,contract-100117240270098240,3XXXXA
1WAzab9rCLd,true,2024-08-19 00:23:31.819,docusign_00001,0,61c38cd1876d06cad740139664d31f45,0105423200062-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:32.049498,2024-08-19 00:23:32.049498,contract-100117240270118193,3XXXXA
1WAzakDk3jI,true,2024-08-19 00:23:33.799,docusign_00001,0,c5d8ffc50f5bc28128ff5930ac3906d4,0105423200063-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:34.029511,2024-08-19 00:23:34.029510,contract-100117240270137991,3XXXXA
1WAzasU61Wd,true,2024-08-19 00:23:35.604,docusign_00001,0,54b2d7c54f5e80b7a80229026729bc68,0105423200064-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:35.834398,2024-08-19 00:23:35.834398,contract-100117240270156052,3XXXXA
1WAzb16jbcg,true,2024-08-19 00:23:37.491,docusign_00001,0,54ff3e35bc5bdf1d6a8d52c75128f411,0105423200065-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:37.717571,2024-08-19 00:23:37.717571,contract-100117240270174911,3XXXXA
1WAzbANOPre,true,2024-08-19 00:23:39.506,docusign_00001,0,366d14ffa8836dfa953e229b287387b2,0105423200066-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:39.742847,2024-08-19 00:23:39.742847,contract-100117240270195071,3XXXXA
1WAzbIbBzUP,true,2024-08-19 00:23:41.421,docusign_00001,0,7a33ea74febbdbc23f4da4ac15e88e9d,0105423200067-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:41.538877,2024-08-19 00:23:41.538877,contract-100117240270214221,3XXXXA
1WAzbQzM1wl,true,2024-08-19 00:23:43.136,docusign_00001,0,4afae30bfe1f7e3d39a68863030f8090,0105423200068-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:43.370130,2024-08-19 00:23:43.370130,contract-100117240270231364,3XXXXA
1WAzbZXsK4O,true,2024-08-19 00:23:45.126,docusign_00001,0,afd504677a4f6319594103fcb3ac88dc,0105423200069-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:45.239217,2024-08-19 00:23:45.239216,contract-100117240270251261,3XXXXA
1WAzbjohHmq,true,2024-08-19 00:23:47.026,docusign_00001,0,6ae4caacbbed8d2fc0dc483f13dc9770,0105423200070-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:47.483933,2024-08-19 00:23:47.483933,contract-100117240270270264,3XXXXA
1WAzbs05NPf,true,2024-08-19 00:23:49.037,docusign_00001,0,6b185c57ebdfd47b53189217c24bf655,0105423200071-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:49.270411,2024-08-19 00:23:49.270411,contract-100117240270290380,3XXXXA
1WAzc17NQLX,true,2024-08-19 00:23:51.039,docusign_00001,0,82eddb738361706015c5a4f23be4b598,0105423200072-0101,,,36,PENDING_CONFIRMATION,2024-08-19 00:23:51.262315,2024-08-19 00:23:51.262315,contract-100117240270310393,3XXXXA
1WB2jddNoAH,true,2024-08-19 01:07:32.753,docusign_00001,0,9b0ad9f3861faaf66e1fc9d0d82bab22,0105423200078-0101,,,36,PENDING_CONFIRMATION,2024-08-19 01:07:33.325266,2024-08-19 01:07:33.325265,contract-100117240296527541,3XXXXA
1WB3Fa2IdnQ,true,2024-08-19 01:14:45.313,docusign_00001,0,0186373e15b0052791acdace2f1509c6,0105423200117-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:04:39.127467,2024-08-19 01:14:45.891655,contract-100117240300853144,3XXXXA
1WB2m6Wmr3k,true,2024-08-19 01:08:06.302,docusign_00001,0,37aa28fd686436bd59da74fffc3d2324,0105423200081-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:08:13.200740,2024-08-19 01:08:06.721448,contract-100117240296863031,3XXXXA
1WB2lKTkgvg,true,2024-08-19 01:07:55.570,docusign_00001,0,0bcc223296969a52d2fe55e68087961f,0105423200080-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:08:19.771519,2024-08-19 01:07:56.226259,contract-100117240296755713,3XXXXA
1WB2kSW7foI,true,2024-08-19 01:07:43.821,docusign_00001,0,839275c087b4bbd19d0a8b4a3744a445,0105423200079-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:08:26.170442,2024-08-19 01:07:44.439438,contract-100117240296638220,3XXXXA
1WB2imLKw5x,true,2024-08-19 01:07:21.288,docusign_00001,0,d08410205c62ba295c7c0d60456ca14d,0105423200077-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:08:32.494297,2024-08-19 01:07:21.685691,contract-100117240296412880,3XXXXA
1WB2gxAv7tl,true,2024-08-19 01:06:56.567,docusign_00001,0,b9f9b499f40feb23fec365ca1dcc26a3,0105423200075-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:08:45.330625,2024-08-19 01:06:56.967869,contract-100117240296165673,3XXXXA
1WB2g7AUqMo,true,2024-08-19 01:06:44.846,docusign_00001,0,f289e4ccfdcf917196dbfc48dfa31fa2,0105423200074-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:08:51.701830,2024-08-19 01:06:45.607639,contract-100117240296048472,3XXXXA
1WAzaIrrhfi,true,2024-08-19 00:23:27.948,docusign_00001,0,2cd005d9e7181e27c03ea0865586dae6,0105423200060-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:08:58.503101,2024-08-19 00:23:28.054307,contract-100117240270079482,3XXXXA
1WAzaB7j6Zk,true,2024-08-19 00:23:26.128,docusign_00001,0,3048ceac0cceee731b7508808b92b191,0105423200059-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:09:04.995633,2024-08-19 00:23:26.363876,contract-100117240270061294,3XXXXA
1WAzZkxw3RO,true,2024-08-19 00:23:20.542,docusign_00001,0,515cc77e10696a7942d0bc0f947caa01,0105423200056-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:09:24.317737,2024-08-19 00:23:20.649840,contract-100117240270005422,3XXXXA
1WAzZBBuT1e,true,2024-08-19 00:23:12.739,docusign_00001,0,7a1ba401928624926ad6c5383b901ec4,0105423200052-0101,2024-08-19 00:00:00.000,2027-08-19 00:00:00.000,36,ACTIVE,2024-08-19 13:09:49.889449,2024-08-19 00:23:12.835553,contract-100117240269927390,3XXXXA
1WCeRulsEry,true,2024-08-20 00:22:55.052,docusign_00001,0,7447fe30868938c678dcf86600bc8571,0105423300072-0101,,,36,PENDING_CONFIRMATION,2024-08-20 00:22:55.143693,2024-08-20 00:22:55.143693,contract-100117241133750533,3XXXXA
1WCeQxiAmqi,true,2024-08-20 00:22:42.090,docusign_00001,0,f1b9bae6afc0b533df1658c1c5ba4942,0105423300065-0101,2024-08-21 00:00:00.000,2027-08-21 00:00:00.000,36,ACTIVE,2024-08-21 00:26:30.257520,2024-08-20 00:22:42.243353,contract-100117241133620914,3XXXXA
1WB2f5qx8T4,true,2024-08-19 01:06:30.706,docusign_00001,0,507aa55eca8eaf1fa33ce70fa723d662,0105423200073-0101,2024-08-21 00:00:00.000,2027-08-21 00:00:00.000,36,ACTIVE,2024-08-21 06:50:33.097003,2024-08-19 01:06:31.778751,contract-100117240295907784,3XXXXA
1WEJLcWukDY,true,2024-08-21 00:22:50.486,docusign_00001,0,137e7950b94eb1b091898d6e6414ae2b,0105423400066-0101,2024-08-22 00:00:00.000,2027-08-22 00:00:00.000,36,ACTIVE,2024-08-22 13:05:39.294134,2024-08-21 00:22:50.596363,contract-100117241997704884,3XXXXA
1WHd8BdzaB8,true,2024-08-23 00:22:29.881,docusign_00001,0,2f7bde8b450254f8713e3defa251baa6,0105423600069-0101,,,36,PENDING_CONFIRMATION,2024-08-23 00:22:30.054582,2024-08-23 00:22:30.054582,contract-100117243725498814,3XXXXA
1WHd8HfpIVM,true,2024-08-23 00:22:31.216,docusign_00001,0,32895a00df95c81acfbf9aa6078e28bc,0105423600070-0101,,,36,PENDING_CONFIRMATION,2024-08-23 00:22:31.371562,2024-08-23 00:22:31.371562,contract-100117243725512170,3XXXXA
1WFyAS7Nd11,true,2024-08-22 00:21:39.872,docusign_00001,0,7ee8da33bb1aba7707ea4633f772cd70,0105423500006-0101,2024-08-23 00:00:00.000,2027-08-23 00:00:00.000,36,ACTIVE,2024-08-23 13:10:26.950879,2024-08-22 00:21:40.047641,contract-100117242860998744,3XXXXA
1WFyAFiQHck,true,2024-08-22 00:21:37.061,docusign_00001,0,a6719ce5fe9194fd78b9ba03e708675f,0105423500004-0101,2024-08-23 00:00:00.000,2027-08-23 00:00:00.000,36,ACTIVE,2024-08-23 13:10:42.193124,2024-08-22 00:21:37.338532,contract-100117242860970643,3XXXXA
1WFyA8frDY1,true,2024-08-22 00:21:35.376,docusign_00001,0,0bdbcb96705a3f439e5016a6735f49be,0105423500003-0101,2024-08-23 00:00:00.000,2027-08-23 00:00:00.000,36,ACTIVE,2024-08-23 13:10:49.602421,2024-08-22 00:21:35.800418,contract-100117242860953804,3XXXXA
1WFy9xXWlBc,true,2024-08-22 00:21:32.598,docusign_00001,0,a9daef0d7c8fe3385959be2f77d70d19,0105423500002-0101,2024-08-23 00:00:00.000,2027-08-23 00:00:00.000,36,ACTIVE,2024-08-23 13:10:55.948879,2024-08-22 00:21:33.368937,contract-100117242860926022,3XXXXA
1WMbqydexl2,true,2024-08-26 00:22:38.916,docusign_00001,0,557821de40e6f9304c40a9346e53949d,0105423900058-0101,,,36,PENDING_CONFIRMATION,2024-08-26 00:22:39.066610,2024-08-26 00:22:39.066610,contract-100117246317589164,3XXXXA
1WPvhB1j9jq,true,2024-08-28 00:23:07.603,docusign_00001,0,bcedcd00c1d1bc168615571bb7964d05,0105424100068-0101,,,36,PENDING_CONFIRMATION,2024-08-28 00:23:07.730382,2024-08-28 00:23:07.730382,contract-100117248045876030,3XXXXA
1WPvhPlRvT1,true,2024-08-28 00:23:10.801,docusign_00001,0,d31bd6d3ca41e85b77d6d59319001f82,0105424100070-0101,,,36,PENDING_CONFIRMATION,2024-08-28 00:23:10.949328,2024-08-28 00:23:10.949241,contract-100117248045908023,3XXXXA
1XAP9EGXtwe,true,2024-09-25 00:25:07.642,docusign_00001,0,55373c9bdd27801c1bb68010e27e3df1,0105426900039-0101,2024-09-26 00:00:00.000,2027-09-26 00:00:00.000,36,ACTIVE,2024-09-26 13:08:32.379145,2024-09-25 00:25:08.088703,contract-100117272239076433,3XXXXA
1XEBcx2ntYn,true,2024-09-27 07:05:57.300,,,210ff935da17920ca96f75ff19782baa,0105427100054-0201,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:21.287446,2024-09-27 07:06:21.287446,gid://shopify/SubscriptionContract/14326137017,3XXXXA
1XEBcx2ntYp,true,2024-09-27 07:05:57.300,,,210ff935da17920ca96f75ff19782baa,0105427100054-0301,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:21.287489,2024-09-27 07:06:21.287489,gid://shopify/SubscriptionContract/14326169785,3XXXXA
1XEBcx2ntYr,true,2024-09-27 07:05:57.300,,,210ff935da17920ca96f75ff19782baa,0105427100054-0401,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:21.287622,2024-09-27 07:06:21.287622,gid://shopify/SubscriptionContract/14326202553,3XXXXA
1XEBcx2ntYt,true,2024-09-27 07:05:57.300,,,210ff935da17920ca96f75ff19782baa,0105427100054-0501,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:21.287665,2024-09-27 07:06:21.287664,gid://shopify/SubscriptionContract/14326235321,3XXXXA
1XEBcx2ntYv,true,2024-09-27 07:05:57.300,,,210ff935da17920ca96f75ff19782baa,0105427100054-0601,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:21.287728,2024-09-27 07:06:21.287728,gid://shopify/SubscriptionContract/14326268089,3XXXXA
1XEBcx2ntYx,true,2024-09-27 07:05:57.300,,,210ff935da17920ca96f75ff19782baa,0105427100054-0701,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:21.287865,2024-09-27 07:06:21.287865,gid://shopify/SubscriptionContract/14326300857,3XXXXA
1XEBcx2ntYz,true,2024-09-27 07:05:57.300,,,210ff935da17920ca96f75ff19782baa,0105427100054-0801,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:21.287927,2024-09-27 07:06:21.287926,gid://shopify/SubscriptionContract/14326333625,3XXXXA
1XEBepld7xg,true,2024-09-27 07:05:58.973,,,210ff935da17920ca96f75ff19782baa,0105427100055-0101,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:46.782210,2024-09-27 07:06:46.782210,gid://shopify/SubscriptionContract/14326104249,3XXXXA
1XEBepld7xi,true,2024-09-27 07:05:58.975,,,210ff935da17920ca96f75ff19782baa,0105427100055-0201,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:46.782374,2024-09-27 07:06:46.782373,gid://shopify/SubscriptionContract/14326137017,3XXXXA
1XEBepld7xk,true,2024-09-27 07:05:58.975,,,210ff935da17920ca96f75ff19782baa,0105427100055-0301,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:46.782472,2024-09-27 07:06:46.782472,gid://shopify/SubscriptionContract/14326169785,3XXXXA
1XEBepld7xm,true,2024-09-27 07:05:58.975,,,210ff935da17920ca96f75ff19782baa,0105427100055-0401,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:46.782626,2024-09-27 07:06:46.782626,gid://shopify/SubscriptionContract/14326202553,3XXXXA
1XEBepld7xo,true,2024-09-27 07:05:58.975,,,210ff935da17920ca96f75ff19782baa,0105427100055-0501,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:46.782704,2024-09-27 07:06:46.782704,gid://shopify/SubscriptionContract/14326235321,3XXXXA
1XEBepld7xq,true,2024-09-27 07:05:58.975,,,210ff935da17920ca96f75ff19782baa,0105427100055-0601,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:46.782816,2024-09-27 07:06:46.782816,gid://shopify/SubscriptionContract/14326268089,3XXXXA
1XEBepld7xs,true,2024-09-27 07:05:58.975,,,210ff935da17920ca96f75ff19782baa,0105427100055-0701,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:46.782889,2024-09-27 07:06:46.782888,gid://shopify/SubscriptionContract/14326300857,3XXXXA
1XEBepld7xu,true,2024-09-27 07:05:58.975,,,210ff935da17920ca96f75ff19782baa,0105427100055-0801,,,36,PENDING_CONFIRMATION,2024-09-27 07:06:46.782996,2024-09-27 07:06:46.782996,gid://shopify/SubscriptionContract/14326333625,3XXXXA
1XKMlgdyyVg,true,2024-10-01 00:27:52.751,docusign_00001,0,851cdb48debd46c90618a0b26d196b58,0105427500055-0101,,,36,PENDING_CONFIRMATION,2024-10-01 00:27:53.413781,2024-10-01 00:27:53.413781,contract-100117277424727540,3XXXXA
1XONwO2gwxM,true,2024-10-03 10:34:23.704,,,da63f385f0c064b8a34cb2ee6fe4ea90,0105427700042-0201,,,36,PENDING_CONFIRMATION,2024-10-03 10:34:43.284599,2024-10-03 10:34:43.284599,gid://shopify/SubscriptionContract/14433190073,3XXXXA
1XV2Sqa88Bj,true,2024-10-07 10:47:03.074,,,699c5899e9403aa95f3ce6e5e6163952,0105428100039-0101,,,36,PENDING_CONFIRMATION,2024-10-07 10:47:25.630105,2024-10-07 10:47:25.630105,gid://shopify/SubscriptionContract/12149031128,3XXXXA
1XV2Sqa88Bl,true,2024-10-07 10:47:03.093,,,699c5899e9403aa95f3ce6e5e6163952,0105428100039-0201,,,36,PENDING_CONFIRMATION,2024-10-07 10:47:25.630171,2024-10-07 10:47:25.630171,gid://shopify/SubscriptionContract/12149063896,3XXXXA
1XV2Sqa88Bn,true,2024-10-07 10:47:03.093,,,699c5899e9403aa95f3ce6e5e6163952,0105428100039-0301,,,36,PENDING_CONFIRMATION,2024-10-07 10:47:25.630298,2024-10-07 10:47:25.630298,gid://shopify/SubscriptionContract/12149096664,3XXXXA
1WPvhJ1DZCy,true,2024-08-28 00:23:09.057,docusign_00001,0,abc48a420da24c62a2a5483a1c4f71af,0105424100069-0101,,,36,PENDING_CONFIRMATION,2024-08-28 00:23:09.475523,2024-08-28 00:23:09.475523,contract-100117248045890584,3XXXXA
1WPvhVktd6L,true,2024-08-28 00:23:12.167,docusign_00001,0,a177cbe33f640b5769ca1bbd99766a6c,0105424100071-0101,,,36,PENDING_CONFIRMATION,2024-08-28 00:23:12.257370,2024-08-28 00:23:12.257370,contract-100117248045921684,3XXXXA
1WPvhcURZSf,true,2024-08-28 00:23:13.559,docusign_00001,0,4ca179e0a78d1cd0bcb6747b17843f07,0105424100072-0101,,,36,PENDING_CONFIRMATION,2024-08-28 00:23:13.728254,2024-08-28 00:23:13.728254,contract-100117248045935601,3XXXXA
1WOGio134AV,true,2024-08-27 00:22:08.647,docusign_00001,0,dfe1d08a8dd8c7a632fab16a3805b52b,0105424000002-0101,2024-08-28 00:00:00.000,2027-08-28 00:00:00.000,36,ACTIVE,2024-08-28 06:25:31.981344,2024-08-27 00:22:09.098218,contract-100117247181286523,3XXXXA
1WOGiWCeRUz,true,2024-08-27 00:22:02.877,docusign_00001,0,20be03093c3e060f3a759a3027dc7d22,0105424000001-0101,2024-08-28 00:00:00.000,2027-08-28 00:00:00.000,36,ACTIVE,2024-08-28 08:41:37.918770,2024-08-27 00:22:05.207481,contract-100117247181229761,3XXXXA
1WOarjvXdAd,true,2024-08-27 05:03:59.930,docusign_00001,0,5b690a4bf549cf683841fb35445650ad,0105424000099-0101,2024-08-28 00:00:00.000,2027-08-28 00:00:00.000,36,ACTIVE,2024-08-28 13:05:30.752700,2024-08-27 05:04:02.452560,contract-100117247350399304,3XXXXA
1WOaieXpNpl,true,2024-08-27 05:01:56.840,docusign_00001,0,352c78d1babde27d3e1c7c55ba5ff1c0,0105424000087-0101,2024-08-28 00:00:00.000,2027-08-28 00:00:00.000,36,ACTIVE,2024-08-28 13:05:55.907445,2024-08-27 05:01:59.397008,contract-100117247349168414,3XXXXA
1WRaVdOIMCJ,true,2024-08-29 00:21:51.725,docusign_00001,0,849df094a36a857b870d350e2a9b5281,0105424200002-0101,,,36,PENDING_CONFIRMATION,2024-08-29 00:21:52.110019,2024-08-29 00:21:52.110019,contract-100117248909117310,3XXXXA
1WRaVtnt0j5,true,2024-08-29 00:21:55.398,docusign_00001,0,339ad5306aca2a8dca7bb5731b06fe0c,0105424200004-0101,,,36,PENDING_CONFIRMATION,2024-08-29 00:21:55.693032,2024-08-29 00:21:55.693032,contract-100117248909153983,3XXXXA
1WRaWbY7XTY,true,2024-08-29 00:22:04.951,docusign_00001,0,c7c962d46167c92a96b59bc395b209db,0105424200013-0101,,,36,PENDING_CONFIRMATION,2024-08-29 00:22:05.249965,2024-08-29 00:22:05.249964,contract-100117248909249522,3XXXXA
1WRaWg5gJky,true,2024-08-29 00:22:06.031,docusign_00001,0,a7745015a2f3668ca03f1cdb9ebb6c54,0105424200014-0101,,,36,PENDING_CONFIRMATION,2024-08-29 00:22:06.240891,2024-08-29 00:22:06.240891,contract-100117248909260320,3XXXXA
1WRaWt4P7Xx,true,2024-08-29 00:22:08.980,docusign_00001,0,6eeaa756b5c812b3959db53c617451c7,0105424200017-0101,,,36,PENDING_CONFIRMATION,2024-08-29 00:22:09.075776,2024-08-29 00:22:09.075776,contract-100117248909289853,3XXXXA
1WRaXKImW5C,true,2024-08-29 00:22:14.928,docusign_00001,0,ef4de7b36f08df1e99edf7b73a00931d,0105424200024-0101,,,36,PENDING_CONFIRMATION,2024-08-29 00:22:15.024085,2024-08-29 00:22:15.024085,contract-100117248909349280,3XXXXA
1WRaXSb6N3q,true,2024-08-29 00:22:16.630,docusign_00001,0,05f3d32352203dd970ce5f778311e527,0105424200026-0101,,,36,PENDING_CONFIRMATION,2024-08-29 00:22:16.835984,2024-08-29 00:22:16.835984,contract-100117248909366313,3XXXXA
1WRaXXXwkhH,true,2024-08-29 00:22:17.526,docusign_00001,0,6443575e974862e1cc10d1e656c4eb64,0105424200027-0101,,,36,PENDING_CONFIRMATION,2024-08-29 00:22:17.916805,2024-08-29 00:22:17.916805,contract-100117248909375274,3XXXXA
1WRaWEEAsoP,true,2024-08-29 00:22:00.014,docusign_00001,0,c6f7243c4ccc5f3ca424a8f1500162bd,0105424200008-0101,2024-08-30 00:00:00.000,2027-08-30 00:00:00.000,36,ACTIVE,2024-08-30 00:47:50.586311,2024-08-29 00:22:00.155271,contract-100117248909200154,3XXXXA
1WRaXGjdgz6,true,2024-08-29 00:22:14.140,docusign_00001,0,837eefa587642e51a1fbb40509839bb4,0105424200023-0101,2024-08-30 00:00:00.000,2027-08-30 00:00:00.000,36,ACTIVE,2024-08-30 00:52:47.302402,2024-08-29 00:22:14.244381,contract-100117248909341424,3XXXXA
